סוג קוד,תיאור הבחנה,קוד הבחנה,תאריך ביקור,תעודת זהות
321105543,1975-06-20 05:26:19,S72136R,"Nondisplaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
247024207,2014-10-14 17:53:15,S92316P,"Nondisplaced fracture of first metatarsal bone, unspecified foot, subsequent encounter for fracture with malunion",icd10
340704464,2010-10-07 03:46:04,T22292A,"Burn of second degree of multiple sites of left shoulder and upper limb, except wrist and hand, initial encounter",icd10
260486727,2012-02-04 22:36:03,S13161D,"Dislocation of C5/C6 cervical vertebrae, subsequent encounter",icd10
254982112,1972-06-02 13:58:07,H2143,"Pupillary membranes, bilateral",icd10
356976883,2012-10-11 19:42:40,S32021K,"Stable burst fracture of second lumbar vertebra, subsequent encounter for fracture with nonunion",icd10
235599164,1991-12-22 17:28:18,Y36021D,"War operations involving explosion of marine mine, civilian, subsequent encounter",icd10
377728277,1978-11-12 12:34:54,T71232D,"Asphyxiation due to being trapped in a (discarded) refrigerator, intentional self-harm, subsequent encounter",icd10
373962438,1973-03-23 14:40:33,D72828,Other elevated white blood cell count,icd10
228912052,1992-06-05 16:30:26,M10271,"Drug-induced gout, right ankle and foot",icd10
250381673,2007-02-13 22:24:58,T71194A,"Asphyxiation due to mechanical threat to breathing due to other causes, undetermined, initial encounter",icd10
316580617,2017-06-04 21:57:28,S1124XS,"Puncture wound with foreign body of pharynx and cervical esophagus, sequela",icd10
325975160,1977-09-03 16:59:10,S52271N,"Monteggia's fracture of right ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
360936032,1985-03-13 15:27:05,T571X4D,"Toxic effect of phosphorus and its compounds, undetermined, subsequent encounter",icd10
303902198,2001-03-05 03:22:39,M109,"Gout, unspecified",icd10
389053598,2018-10-12 11:16:34,S82121E,"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with routine healing",icd10
236906324,2009-10-26 16:27:06,Y38893S,"Terrorism involving other means, terrorist injured, sequela",icd10
310569473,2005-06-08 05:11:21,S42226B,"2-part nondisplaced fracture of surgical neck of unspecified humerus, initial encounter for open fracture",icd10
370148551,1980-12-28 21:07:16,S32471G,"Displaced fracture of medial wall of right acetabulum, subsequent encounter for fracture with delayed healing",icd10
296413129,1986-08-03 09:49:52,S70229D,"Blister (nonthermal), unspecified hip, subsequent encounter",icd10
379903336,1993-11-13 18:22:05,S62142A,"Displaced fracture of body of hamate [unciform] bone, left wrist, initial encounter for closed fracture",icd10
328531391,1981-05-04 20:36:07,S42325A,"Nondisplaced transverse fracture of shaft of humerus, left arm, initial encounter for closed fracture",icd10
343809627,1986-04-06 09:40:26,H401434,"Capsular glaucoma with pseudoexfoliation of lens, bilateral, indeterminate stage",icd10
341167949,1993-04-18 05:41:50,S42145B,"Nondisplaced fracture of glenoid cavity of scapula, left shoulder, initial encounter for open fracture",icd10
250264494,2003-12-10 23:02:32,S55801S,"Unspecified injury of other blood vessels at forearm level, right arm, sequela",icd10
279045037,2012-06-09 15:49:49,T82118S,"Breakdown (mechanical) of other cardiac electronic device, sequela",icd10
294761645,1996-06-16 10:15:11,M70921,"Unspecified soft tissue disorder related to use, overuse and pressure, right upper arm",icd10
257028168,2001-04-08 03:53:35,S32611S,"Displaced avulsion fracture of right ischium, sequela",icd10
265041507,1996-09-24 16:53:23,S60940S,"Unspecified superficial injury of right index finger, sequela",icd10
334824907,2009-03-08 04:40:57,M84374K,"Stress fracture, right foot, subsequent encounter for fracture with nonunion",icd10
254801289,1996-01-23 05:08:42,Q788,Other specified osteochondrodysplasias,icd10
252119466,1983-11-05 11:01:56,V9102XS,"Burn due to fishing boat on fire, sequela",icd10
231596607,1975-06-15 19:23:29,Q952,Balanced autosomal rearrangement in abnormal individual,icd10
262113078,1972-03-29 10:47:48,S62515G,"Nondisplaced fracture of proximal phalanx of left thumb, subsequent encounter for fracture with delayed healing",icd10
359778029,1990-11-04 10:39:27,T83021D,"Displacement of indwelling urethral catheter, subsequent encounter",icd10
328180503,1989-09-18 10:53:25,S11039D,"Unspecified open wound of vocal cord, subsequent encounter",icd10
382722720,2013-09-29 07:09:11,C4A52,Merkel cell carcinoma of skin of breast,icd10
332182101,2020-04-19 23:35:15,O361110,"Maternal care for Anti-A sensitization, first trimester, not applicable or unspecified",icd10
242946273,1984-03-19 09:21:53,M90549,"Osteonecrosis in diseases classified elsewhere, unspecified hand",icd10
278374366,1994-12-01 00:43:52,T43016D,"Underdosing of tricyclic antidepressants, subsequent encounter",icd10
223948969,2016-08-03 09:46:40,S89132P,"Salter-Harris Type III physeal fracture of lower end of left tibia, subsequent encounter for fracture with malunion",icd10
310336729,2018-06-18 07:17:00,N6324,"Unspecified lump in the left breast, lower inner quadrant",icd10
317336882,1994-11-27 00:59:27,S12151S,"Other traumatic nondisplaced spondylolisthesis of second cervical vertebra, sequela",icd10
257057939,2005-03-18 19:37:39,Z72821,Inadequate sleep hygiene,icd10
359405855,2005-07-10 04:42:04,T5894XD,"Toxic effect of carbon monoxide from unspecified source, undetermined, subsequent encounter",icd10
214930250,1981-08-20 02:55:14,T25239D,"Burn of second degree of unspecified toe(s) (nail), subsequent encounter",icd10
369106101,2016-10-17 02:11:10,S52629S,"Torus fracture of lower end of unspecified ulna, sequela",icd10
377405954,2008-09-26 08:10:14,H18613,"Keratoconus, stable, bilateral",icd10
275004522,2011-03-26 07:15:29,S62652D,"Nondisplaced fracture of middle phalanx of right middle finger, subsequent encounter for fracture with routine healing",icd10
382763373,2012-11-20 15:43:05,S37818A,"Other injury of adrenal gland, initial encounter",icd10
238039434,2015-09-18 19:09:48,S66520D,"Laceration of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level, subsequent encounter",icd10
281597841,1990-04-24 10:57:43,H02866,"Hypertrichosis of left eye, unspecified eyelid",icd10
315159639,1975-11-22 01:33:07,S42476B,"Nondisplaced transcondylar fracture of unspecified humerus, initial encounter for open fracture",icd10
221549971,2002-06-17 07:17:21,S42448A,"Incarcerated fracture (avulsion) of medial epicondyle of left humerus, initial encounter for closed fracture",icd10
320492589,1979-08-23 17:03:30,G602,Neuropathy in association with hereditary ataxia,icd10
346845225,2014-11-22 03:42:13,S40251D,"Superficial foreign body of right shoulder, subsequent encounter",icd10
288061470,2016-11-30 17:33:06,S80871A,"Other superficial bite, right lower leg, initial encounter",icd10
368288550,2017-10-12 09:58:51,S76222D,"Laceration of adductor muscle, fascia and tendon of left thigh, subsequent encounter",icd10
349338843,1986-03-24 05:41:21,T79A0XD,"Compartment syndrome, unspecified, subsequent encounter",icd10
307200633,2007-10-02 07:05:40,T23131A,"Burn of first degree of multiple right fingers (nail), not including thumb, initial encounter",icd10
278462545,1987-08-26 17:33:42,Y92215,Trade school as the place of occurrence of the external cause,icd10
258514954,1974-07-29 13:57:04,S72434P,"Nondisplaced fracture of medial condyle of right femur, subsequent encounter for closed fracture with malunion",icd10
287205040,1972-11-29 07:37:18,S52262J,"Displaced segmental fracture of shaft of ulna, left arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
311405866,1976-08-15 02:49:44,S91012S,"Laceration without foreign body, left ankle, sequela",icd10
251031333,2020-02-06 23:13:56,V413XXS,"Unspecified car occupant injured in collision with pedal cycle in nontraffic accident, sequela",icd10
371059089,2002-12-01 23:46:18,S62648P,"Nondisplaced fracture of proximal phalanx of other finger, subsequent encounter for fracture with malunion",icd10
240677445,1994-08-26 15:35:55,S62251G,"Displaced fracture of neck of first metacarpal bone, right hand, subsequent encounter for fracture with delayed healing",icd10
298517117,2007-11-17 16:57:39,S52332S,"Displaced oblique fracture of shaft of left radius, sequela",icd10
342429427,2006-03-14 21:54:39,I5031,Acute diastolic (congestive) heart failure,icd10
289831829,2016-09-19 22:27:28,S60478D,"Other superficial bite of other finger, subsequent encounter",icd10
327335039,2010-03-18 20:46:06,V606XXS,"Passenger in heavy transport vehicle injured in collision with pedestrian or animal in traffic accident, sequela",icd10
274620637,1975-09-07 08:01:27,S42125S,"Nondisplaced fracture of acromial process, left shoulder, sequela",icd10
374423870,1973-05-28 00:44:30,M86039,"Acute hematogenous osteomyelitis, unspecified radius and ulna",icd10
234703857,2008-05-20 03:27:07,R700,Elevated erythrocyte sedimentation rate,icd10
236907117,2018-06-26 11:29:24,S83409S,"Sprain of unspecified collateral ligament of unspecified knee, sequela",icd10
298553410,2019-02-13 18:12:57,G0490,"Encephalitis and encephalomyelitis, unspecified",icd10
345306322,1977-04-24 12:30:47,S62183D,"Displaced fracture of trapezoid [smaller multangular], unspecified wrist, subsequent encounter for fracture with routine healing",icd10
379756885,1979-09-06 06:21:58,S82312S,"Torus fracture of lower end of left tibia, sequela",icd10
294013509,2004-06-15 13:07:18,T7491XS,"Unspecified adult maltreatment, confirmed, sequela",icd10
296235955,1988-09-15 08:50:06,S3217XD,"Type 4 fracture of sacrum, subsequent encounter for fracture with routine healing",icd10
312283765,1996-03-30 00:53:00,A841,Central European tick-borne encephalitis,icd10
346363914,1995-03-26 14:01:25,S72355M,"Nondisplaced comminuted fracture of shaft of left femur, subsequent encounter for open fracture type I or II with nonunion",icd10
224796382,1974-11-27 06:29:10,T466X3S,"Poisoning by antihyperlipidemic and antiarteriosclerotic drugs, assault, sequela",icd10
251727333,2018-04-15 15:13:49,S90579D,"Other superficial bite of ankle, unspecified ankle, subsequent encounter",icd10
378023196,1999-08-04 01:09:10,T82213S,"Leakage of coronary artery bypass graft, sequela",icd10
223965141,2005-09-28 16:46:35,M87335,Other secondary osteonecrosis of left ulna,icd10
309967345,1999-03-22 17:31:09,H40062,"Primary angle closure without glaucoma damage, left eye",icd10
373912333,1993-06-29 08:31:20,L309,"Dermatitis, unspecified",icd10
352948034,2000-09-21 20:12:14,H31322,"Choroidal rupture, left eye",icd10
297994368,1994-01-09 06:12:46,I69832,Monoplegia of upper limb following other cerebrovascular disease affecting left dominant side,icd10
214134461,1980-06-04 14:19:38,Z360,Encounter for antenatal screening for chromosomal anomalies,icd10
349007131,1985-11-11 20:07:32,S42242G,"4-part fracture of surgical neck of left humerus, subsequent encounter for fracture with delayed healing",icd10
230146302,1998-10-04 14:14:57,S82252S,"Displaced comminuted fracture of shaft of left tibia, sequela",icd10
203785808,1995-09-27 06:19:17,O0333,Metabolic disorder following incomplete spontaneous abortion,icd10
233483877,2009-07-22 21:53:03,H5712,"Ocular pain, left eye",icd10
217140234,2012-12-10 01:59:57,S99232D,"Salter-Harris Type III physeal fracture of phalanx of left toe, subsequent encounter for fracture with routine healing",icd10
349897632,2007-06-04 03:52:04,S32010B,"Wedge compression fracture of first lumbar vertebra, initial encounter for open fracture",icd10
315836111,1974-08-31 20:32:57,S02110D,"Type I occipital condyle fracture, unspecified side, subsequent encounter for fracture with routine healing",icd10
222168696,2006-09-22 14:43:08,O365939,"Maternal care for other known or suspected poor fetal growth, third trimester, other fetus",icd10
206677261,1987-03-25 16:45:06,T50902S,"Poisoning by unspecified drugs, medicaments and biological substances, intentional self-harm, sequela",icd10
269130307,1985-06-30 20:47:46,S83004S,"Unspecified dislocation of right patella, sequela",icd10
328167878,1971-04-07 23:30:50,F1817,Inhalant abuse with inhalant-induced dementia,icd10
263432601,2020-04-13 08:23:47,V5969XS,"Unspecified occupant of pick-up truck or van injured in collision with other motor vehicles in traffic accident, sequela",icd10
358501809,2015-04-08 01:32:39,B953,Streptococcus pneumoniae as the cause of diseases classified elsewhere,icd10
226603309,2018-10-13 07:30:23,S75221A,"Major laceration of greater saphenous vein at hip and thigh level, right leg, initial encounter",icd10
279731110,1991-02-07 09:06:18,H35012,"Changes in retinal vascular appearance, left eye",icd10
234335594,1997-08-16 12:48:25,V968XXA,"Other nonpowered-aircraft accidents injuring occupant, initial encounter",icd10
226403090,2001-07-20 06:23:58,S82233J,"Displaced oblique fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
274176016,1989-01-20 20:18:18,M84534A,"Pathological fracture in neoplastic disease, left radius, initial encounter for fracture",icd10
336482187,2000-07-15 06:29:12,O00101,Right tubal pregnancy without intrauterine pregnancy,icd10
232384668,1994-09-10 02:29:14,M793,"Panniculitis, unspecified",icd10
269145581,2014-04-05 21:52:59,S91112D,"Laceration without foreign body of left great toe without damage to nail, subsequent encounter",icd10
263182371,1973-08-22 18:29:34,S66594D,"Other injury of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level, subsequent encounter",icd10
325951688,2006-02-01 05:40:59,H25099,"Other age-related incipient cataract, unspecified eye",icd10
268353021,2012-09-19 08:18:44,E8319,Other disorders of iron metabolism,icd10
242755549,1988-04-14 11:59:52,S22032S,"Unstable burst fracture of third thoracic vertebra, sequela",icd10
309799287,2006-11-27 05:10:45,R110,Nausea,icd10
204953119,1993-06-10 12:25:25,S8263XP,"Displaced fracture of lateral malleolus of unspecified fibula, subsequent encounter for closed fracture with malunion",icd10
233937873,2001-03-31 20:01:37,T23252A,"Burn of second degree of left palm, initial encounter",icd10
306006331,2000-05-27 20:33:10,E6609,Other obesity due to excess calories,icd10
303060785,2006-08-15 17:49:47,V5988XS,"Occupant (driver) (passenger) of pick-up truck or van injured in other specified transport accidents, sequela",icd10
317697775,2009-08-15 01:48:46,S14158A,"Other incomplete lesion at C8 level of cervical spinal cord, initial encounter",icd10
296505943,1971-05-12 04:32:37,S89119K,"Salter-Harris Type I physeal fracture of lower end of unspecified tibia, subsequent encounter for fracture with nonunion",icd10
247424108,1977-09-14 23:29:18,S92115P,"Nondisplaced fracture of neck of left talus, subsequent encounter for fracture with malunion",icd10
360612547,1990-04-24 08:38:43,S62304D,"Unspecified fracture of fourth metacarpal bone, right hand, subsequent encounter for fracture with routine healing",icd10
322443088,2002-06-26 09:49:23,S32001D,"Stable burst fracture of unspecified lumbar vertebra, subsequent encounter for fracture with routine healing",icd10
326454265,1982-01-29 23:06:35,M66262,"Spontaneous rupture of extensor tendons, left lower leg",icd10
283463776,1998-09-30 16:55:35,T24302S,"Burn of third degree of unspecified site of left lower limb, except ankle and foot, sequela",icd10
347341414,1971-10-18 10:55:36,T562X4D,"Toxic effect of chromium and its compounds, undetermined, subsequent encounter",icd10
285152733,1991-04-12 14:06:20,S59919S,"Unspecified injury of unspecified forearm, sequela",icd10
346210169,2019-05-20 22:49:50,I69918,Other symptoms and signs involving cognitive functions following unspecified cerebrovascular disease,icd10
212350065,1980-04-06 11:58:31,S91245A,"Puncture wound with foreign body of left lesser toe(s) with damage to nail, initial encounter",icd10
206574019,2006-06-27 02:09:34,S20352D,"Superficial foreign body of left front wall of thorax, subsequent encounter",icd10
280901133,2017-04-19 21:41:45,M71841,"Other specified bursopathies, right hand",icd10
261076783,1979-09-18 19:55:24,T2175XD,"Corrosion of third degree of buttock, subsequent encounter",icd10
357950082,2016-12-01 17:12:28,T421X6A,"Underdosing of iminostilbenes, initial encounter",icd10
282648940,1988-07-22 03:27:11,T43296S,"Underdosing of other antidepressants, sequela",icd10
351039495,1987-07-30 22:46:59,C8407,"Mycosis fungoides, spleen",icd10
240095765,1997-05-02 09:46:28,M62469,"Contracture of muscle, unspecified lower leg",icd10
217183318,1975-02-11 07:54:37,S63432D,"Traumatic rupture of volar plate of right middle finger at metacarpophalangeal and interphalangeal joint, subsequent encounter",icd10
230169429,2011-03-08 14:15:52,V0490XS,"Pedestrian on foot injured in collision with heavy transport vehicle or bus, unspecified whether traffic or nontraffic accident, sequela",icd10
226611754,1993-10-22 15:14:05,S92321G,"Displaced fracture of second metatarsal bone, right foot, subsequent encounter for fracture with delayed healing",icd10
353462435,2012-10-15 01:28:16,V372XXA,"Person on outside of three-wheeled motor vehicle injured in collision with fixed or stationary object in nontraffic accident, initial encounter",icd10
250436304,1971-09-08 12:41:35,T400X4S,"Poisoning by opium, undetermined, sequela",icd10
247133346,1999-05-28 09:38:02,D644,Congenital dyserythropoietic anemia,icd10
380859073,2017-12-28 16:48:17,O368999,"Maternal care for other specified fetal problems, unspecified trimester, other fetus",icd10
270182481,1972-08-12 09:42:53,X38XXXS,"Flood, sequela",icd10
296817189,1992-11-30 09:22:56,H02216,"Cicatricial lagophthalmos left eye, unspecified eyelid",icd10
375385242,1981-08-30 18:22:00,E7800,"Pure hypercholesterolemia, unspecified",icd10
373346694,2005-09-09 19:52:15,S02412G,"LeFort II fracture, subsequent encounter for fracture with delayed healing",icd10
264793728,1995-03-14 22:48:49,S82892R,"Other fracture of left lower leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
350537087,2000-01-26 05:38:07,H33329,"Round hole, unspecified eye",icd10
330378211,1989-05-21 17:10:55,O620,Primary inadequate contractions,icd10
225222426,1990-03-06 07:19:03,O2342,"Unspecified infection of urinary tract in pregnancy, second trimester",icd10
270546744,2008-01-03 14:45:39,T8522XD,"Displacement of intraocular lens, subsequent encounter",icd10
317277137,1988-03-16 20:30:26,R402312,"Coma scale, best motor response, none, at arrival to emergency department",icd10
377412970,1985-02-12 02:45:28,R897,"Abnormal histological findings in specimens from other organs, systems and tissues",icd10
348230150,1975-04-29 06:49:55,S2760XA,"Unspecified injury of pleura, initial encounter",icd10
295195292,1981-03-04 17:36:14,S82424Q,"Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion",icd10
343662004,1989-02-14 11:59:16,V229XXS,"Unspecified motorcycle rider injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",icd10
294983544,1976-09-05 00:28:39,Z759,Unspecified problem related to medical facilities and other health care,icd10
297556973,1981-04-21 02:15:56,S52264R,"Nondisplaced segmental fracture of shaft of ulna, right arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
249262964,1999-03-08 06:22:51,W294XXA,"Contact with nail gun, initial encounter",icd10
243417679,2007-12-24 03:52:11,T2650XS,"Corrosion of unspecified eyelid and periocular area, sequela",icd10
281838203,1996-05-29 19:50:24,S36299D,"Other injury of unspecified part of pancreas, subsequent encounter",icd10
297314776,2003-02-19 12:33:05,S82499H,"Other fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with delayed healing",icd10
318837126,2001-07-03 22:49:22,V249XXS,"Unspecified motorcycle rider injured in collision with heavy transport vehicle or bus in traffic accident, sequela",icd10
241328890,1980-12-14 04:48:10,S92202G,"Fracture of unspecified tarsal bone(s) of left foot, subsequent encounter for fracture with delayed healing",icd10
221985991,2010-03-01 15:27:48,M4656,"Other infective spondylopathies, lumbar region",icd10
330022625,1989-08-31 20:53:02,J84842,Pulmonary interstitial glycogenosis,icd10
364834188,2011-07-19 14:34:46,T2112XS,"Burn of first degree of abdominal wall, sequela",icd10
254220907,1991-02-11 13:24:19,O0384,Damage to pelvic organs following complete or unspecified spontaneous abortion,icd10
319794133,2005-12-25 12:55:07,I6611,Occlusion and stenosis of right anterior cerebral artery,icd10
308935809,2011-03-25 00:49:23,X020XXS,"Exposure to flames in controlled fire in building or structure, sequela",icd10
251559532,2009-01-14 15:28:15,V460XXD,"Car driver injured in collision with other nonmotor vehicle in nontraffic accident, subsequent encounter",icd10
235938841,2010-11-18 01:39:56,S63612D,"Unspecified sprain of right middle finger, subsequent encounter",icd10
201289464,1978-09-28 05:33:18,V121XXA,"Pedal cycle passenger injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, initial encounter",icd10
298550756,1993-08-09 19:36:25,S92404P,"Nondisplaced unspecified fracture of right great toe, subsequent encounter for fracture with malunion",icd10
357545951,1991-07-26 16:57:25,S52391N,"Other fracture of shaft of radius, right arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
255836096,1982-05-10 19:36:53,S61337S,"Puncture wound without foreign body of left little finger with damage to nail, sequela",icd10
350857025,1980-11-01 06:25:05,S24134A,"Anterior cord syndrome at T11-T12 level of thoracic spinal cord, initial encounter",icd10
300613491,1990-02-15 00:31:24,S92112G,"Displaced fracture of neck of left talus, subsequent encounter for fracture with delayed healing",icd10
235542362,2000-01-30 14:48:16,S59041A,"Salter-Harris Type IV physeal fracture of lower end of ulna, right arm, initial encounter for closed fracture",icd10
381093285,2009-04-19 19:05:20,S92051P,"Displaced other extraarticular fracture of right calcaneus, subsequent encounter for fracture with malunion",icd10
242001049,1991-05-12 14:35:18,T63041A,"Toxic effect of cobra venom, accidental (unintentional), initial encounter",icd10
264866662,2009-01-19 14:04:28,I82443,"Acute embolism and thrombosis of tibial vein, bilateral",icd10
386941444,2003-06-25 00:20:38,S99099A,"Other physeal fracture of unspecified calcaneus, initial encounter for closed fracture",icd10
377261209,1996-09-14 19:22:49,S82841C,"Displaced bimalleolar fracture of right lower leg, initial encounter for open fracture type IIIA, IIIB, or IIIC",icd10
297445990,1980-06-20 14:35:07,M62271,"Nontraumatic ischemic infarction of muscle, right ankle and foot",icd10
315088642,1975-06-04 00:19:39,Q792,Exomphalos,icd10
349309535,2013-03-13 09:09:36,T378X1A,"Poisoning by other specified systemic anti-infectives and antiparasitics, accidental (unintentional), initial encounter",icd10
332486317,1992-03-09 17:05:33,V139XXA,"Unspecified pedal cyclist injured in collision with car, pick-up truck or van in traffic accident, initial encounter",icd10
251427389,1998-05-29 02:43:09,T82330D,"Leakage of aortic (bifurcation) graft (replacement), subsequent encounter",icd10
248330091,1977-09-21 05:38:48,T501X6D,"Underdosing of loop [high-ceiling] diuretics, subsequent encounter",icd10
331545854,1988-08-26 12:35:44,S62322B,"Displaced fracture of shaft of third metacarpal bone, right hand, initial encounter for open fracture",icd10
331493908,2010-05-13 23:01:00,Q271,Congenital renal artery stenosis,icd10
223965141,2004-01-23 22:47:53,S62242P,"Displaced fracture of shaft of first metacarpal bone, left hand, subsequent encounter for fracture with malunion",icd10
209565753,1978-02-14 17:04:41,B354,Tinea corporis,icd10
241208425,1978-09-09 17:57:05,S04899S,"Injury of other cranial nerves, unspecified side, sequela",icd10
380257178,1987-08-22 01:37:19,S8263XN,"Displaced fracture of lateral malleolus of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
357875661,1972-06-06 18:50:24,S67198S,"Crushing injury of other finger, sequela",icd10
276418389,1990-09-25 01:03:29,S60561A,"Insect bite (nonvenomous) of right hand, initial encounter",icd10
284888522,2015-01-19 10:58:35,M90669,"Osteitis deformans in neoplastic diseases, unspecified lower leg",icd10
345086317,1986-02-08 19:21:46,S79002S,"Unspecified physeal fracture of upper end of left femur, sequela",icd10
270507874,1997-12-10 02:02:40,B829,"Intestinal parasitism, unspecified",icd10
378622055,2007-07-27 18:01:20,H30119,"Disseminated chorioretinal inflammation of posterior pole, unspecified eye",icd10
245441959,1985-07-08 05:59:59,S58112A,"Complete traumatic amputation at level between elbow and wrist, left arm, initial encounter",icd10
