תעודת זהות,תאריך ביקור,קוד הבחנה,עומק קוד הבחנה,תיאור הבחנה,קוד מרפאה,סוג קוד
340330286.0,2004-08-02 16:19:17,519.09,5,Other tracheostomy complications,3543,icd9
340153768.0,2013-09-26 02:14:16,V01-V06,2,PERSONS WITH POTENTIAL HEALTHHAZARDS RELATED TO COMMUNICABLE DISEASES ,7882,icd9
355425129.0,1990-02-13 16:41:30,170.3,4,"Ribs, sternum, and clavicle",2972,icd9
209356869.0,1985-12-14 10:02:54,624.01,5,Vulvar intraepithelial neoplasia I [VIN I],4934,icd9
,2016-01-24 11:28:13,368.63,5,Abnormal dark adaptation curve,2047,icd9
357163992.0,1999-10-14 05:22:37,795.4,4,Other nonspecific abnormal histological findings,6755,icd9
315689166.0,2020-06-22 00:28:50,293.8,4,Other specified transient mental disorders due to conditions classified elsewhere,1822,icd9
360950599.0,2012-02-28 01:06:32,V05.1,4,Other arthropod-borne viral diseases,7087,icd9
281299403.0,1979-06-09 12:37:12,E961,3,"Assault by corrosive or caustic substance, except poisoning",7364,icd9
271743165.0,1994-01-15 19:57:09,362.57,5,Drusen (degenerative),1822,icd9
342525001.0,1980-11-19 04:52:27,078.12,5,Plantar wart,6321,icd9
,2001-06-05 21:17:22,596.3,4,Diverticulum of bladder,7882,icd9
314785233.0,2011-05-31 19:09:22,090.7,4,"Late congenital syphilis, unspecified",3962,icd9
254560578.0,1998-06-08 14:44:54,V58.76,5,"Aftercare following surgery of the genitourinary system, NEC",4303,icd9
316303103.0,2013-09-06 04:14:47,209.62,5,Benign carcinoid tumor of the thymus,2912,icd9
240764942.0,2006-09-18 00:13:00,996.43,5,Prosthetic joint implant failure,3962,icd9
336952078.0,1984-11-09 18:04:16,366.42,5,Tetanic cataract,9657,icd9
329555389.0,1998-03-20 02:53:42,E866.3,4,Arsenic and its compounds and fumes,3894,icd9
,1979-03-20 23:43:15,704.3,4,Variations in hair color,7107,icd9
328949029.0,2012-11-25 07:31:43,460,3,Acute nasopharyngitis [common cold],1323,icd9
355475694.0,2015-08-23 21:23:23,238.5,4,Histiocytic and mast cells,9623,icd9
261397348.0,1973-10-26 23:59:53,901.1,4,Innominate and subclavian arteries,2515,icd9
,1988-12-09 13:25:08,059.19,5,Other parapoxvirus infections,1822,icd9
305016179.0,1986-03-29 23:17:43,172,3,Malignant melanoma of skin,3611,icd9
252985911.0,2003-11-21 14:03:12,V41.9,4,Unspecified problem with special functions,5893,icd9
,2005-03-28 05:27:15,E884.1,4,Fall from cliff,4934,icd9
263812774.0,2001-05-11 10:49:21,674.1,4,Disruption of cesarean wound,2962,icd9
381409844.0,2004-12-23 19:16:49,616.81,5,"Mucositis (ulcerative) of cervix, vagina, and vulva",3643,icd9
353667930.0,2005-04-14 10:41:59,E881,3,Fall on or from ladders or scaffolding,2344,icd9
289142346.0,1975-02-07 23:24:00,683,3,Acute lymphadenitis,6755,icd9
313261746.0,1983-09-16 19:11:06,V53.99,5,Other device,9420,icd9
227321785.0,2019-06-27 20:26:04,976.0,4,Local anti-infectives and anti-inflammatory drugs,5253,icd9
252795930.0,1973-11-11 13:45:22,294.11,5,Dementia in conditions classified elsewhere with behavioral disturbance,9657,icd9
231628512.0,1990-01-16 01:30:14,366.13,5,Anterior subcapsular polar senile cataract,8625,icd9
251285271.0,1986-09-06 17:16:50,V21.32,5,"Low birth weight status, 500-999 grams",3600,icd9
375334192.0,2014-10-19 19:59:05,506.3,4,Other acute and subacute respiratory conditions due to fumes and vapors,9657,icd9
236365702.0,2005-10-25 07:20:00,974.6,4,"Other mineral salts, not elsewhere classified",3146,icd9
347853258.0,2005-06-29 01:07:47,555.0,4,Small intestine,3647,icd9
309698955.0,1992-02-20 02:58:50,600.90,5,"Hyperplasia of prostate, unspecified, without urinary obstruction and other lower urinary tract symptoms (LUTS)",5196,icd9
253928617.0,1985-02-10 13:24:32,153.7,4,Splenic flexure,2515,icd9
,1998-10-02 04:40:49,050.0,4,Variola major,7087,icd9
358783616.0,1974-02-19 03:30:55,V15.81,5,Noncompliance with medical treatment,1286,icd9
284042413.0,2012-11-20 07:16:07,E935.9,4,Unspecified analgesic and antipyretic,2515,icd9
363384256.0,1983-02-03 10:39:17,E891.3,4,Burning caused by conflagration,3146,icd9
262013239.0,1974-07-17 20:33:42,972.8,4,Capillary-active drugs,6238,icd9
309763959.0,1986-10-28 02:00:03,574.9,4,Calculus of gallbladder and bile duct without cholecystitis,8625,icd9
,1985-01-27 07:22:30,958.7,4,Traumatic subcutaneous emphysema,1404,icd9
247800978.0,2003-09-28 05:00:14,070.51,5,Acute hepatitis C without mention of hepatic coma,2962,icd9
268592759.0,1993-10-12 17:27:56,110.3,4,Of groin and perianal area,7107,icd9
285959120.0,2007-12-25 21:31:23,V50.41,5,Breast,3600,icd9
253349111.0,2003-08-14 06:53:46,905.6,4,Late effect of dislocation,2047,icd9
338489280.0,2007-02-13 05:31:23,360.60,5,"Foreign body, intraocular, unspecified",1323,icd9
288038766.0,2014-05-06 10:16:41,V40,3,Mental and behavioral problems,9623,icd9
211447013.0,2015-05-27 12:32:20,794.9,4,Other,5714,icd9
331402705.0,2006-10-24 01:48:29,996.81,5,Kidney,7116,icd9
339864578.0,2011-07-21 12:01:29,099.4,4,Other nongonococcal urethritis [NGU],8625,icd9
304611532.0,2005-02-01 04:12:27,386.5,4,Labyrinthine dysfunction,4303,icd9
275888913.0,2003-10-14 19:02:53,041.4,4,Escherichia coli [E.coli],3543,icd9
291391779.0,1984-07-09 10:24:54,804.5,4,Open without mention of intracranial injury,7116,icd9
221148056.0,2008-02-25 16:12:42,V68,3,Encounters for administrative purposes,5196,icd9
283659070.0,2010-04-09 10:59:53,361.89,5,Other,3643,icd9
,1973-04-01 22:17:21,349.82,5,Toxic encephalopathy,2047,icd9
303526678.0,1982-03-17 22:11:22,599.5,4,Prolapsed urethral mucosa,9608,icd9
214509634.0,1995-08-26 07:38:13,378.0,4,Esotropia,4303,icd9
321417672.0,2017-06-21 13:52:37,357.9,4,Unspecified,6755,icd9
245787125.0,2000-06-03 00:46:50,796.75,5,Anal high risk human papillomavirus (HPV) DNA test positive,2962,icd9
235798136.0,2013-10-29 10:45:29,375.02,5,Chronic dacryoadenitis,8004,icd9
238927060.0,1989-03-13 10:25:17,784.61,5,Alexia and dyslexia,3075,icd9
291003564.0,2010-04-28 18:04:41,208.0,4,Acute,8004,icd9
,1974-09-01 08:13:14,E922.1,4,Shotgun (automatic),2533,icd9
288609302.0,2008-06-06 03:55:43,727.42,5,Ganglion of tendon sheath,7116,icd9
278572454.0,2019-02-16 22:31:28,E800,3,Railway accident involving collision with rolling stock,3146,icd9
232301811.0,2004-07-30 22:33:18,658.1,4,Premature rupture of membranes,7573,icd9
299131039.0,2020-04-10 19:45:44,778.7,4,Breast engorgement in newborn,3075,icd9
,1982-08-28 08:36:10,996.53,5,Due to ocular lens prosthesis,8004,icd9
273079364.0,1996-09-06 05:10:33,363.72,5,Hemorrhagic choroidal detachment,9186,icd9
302545228.0,1998-04-19 11:51:42,066.42,5,West Nile fever with other neurologic manifestation,2344,icd9
348729108.0,1991-03-31 13:22:12,741,3,Spina bifida,9657,icd9
231949902.0,2009-01-16 10:25:19,266.9,4,Unspecified vitamin B deficiency,7573,icd9
384769807.0,1988-09-19 03:34:48,255.2,4,Adrenogenital disorders,9657,icd9
264808428.0,1977-06-22 14:00:35,065.3,4,Other tick-borne hemorrhagic fever,2344,icd9
322025365.0,2017-12-18 06:18:37,703.9,4,Unspecified disease of nail,7107,icd9
284688830.0,2002-08-20 17:00:59,524.50,5,"Dentofacial functional abnormality, unspecified",7087,icd9
343123433.0,1995-07-21 14:40:24,373.3,4,Noninfectious dermatoses of eyelid,7087,icd9
214594671.0,2007-08-25 19:59:40,E943.6,4,Emetics,1211,icd9
326294543.0,2013-11-26 18:10:36,794.3,4,Cardiovascular,2972,icd9
244663733.0,2017-05-09 07:34:56,V71.7,4,Observation for suspected cardiovascular disease,8625,icd9
279377833.0,2010-05-29 12:58:40,V55.1,4,Gastrostomy,6755,icd9
227729730.0,2012-04-20 17:38:56,V10.89,5,Other,2047,icd9
308515727.0,1995-08-31 23:40:16,784.61,5,Alexia and dyslexia,4934,icd9
369040029.0,1991-08-10 14:09:35,276.0,4,Hyperosmolality and/or hypernatremia,3600,icd9
276964775.0,2006-03-23 16:59:35,293.83,5,Mood disorder in conditions classified elsewhere,2515,icd9
,2005-04-15 04:58:31,663.6,4,Vascular lesions of cord,2972,icd9
238356425.0,1983-01-13 16:11:30,V58,3,Encounter for other and unspecified procedures and aftercare,3075,icd9
332291503.0,1984-08-31 18:41:21,230.3,4,Colon,9566,icd9
376564042.0,2008-06-02 14:46:34,995.62,5,Due to crustaceans,9566,icd9
282825690.0,1986-05-19 12:18:50,170.3,4,"Ribs, sternum, and clavicle",3146,icd9
,1998-09-11 22:35:22,873.75,5,Palate,1323,icd9
,1986-09-25 19:58:48,906.4,4,Late effect of crushing,1282,icd9
381865141.0,1972-10-29 19:30:08,666.3,4,Postpartum coagulation defects,8004,icd9
267680604.0,1993-02-04 13:51:47,426.2,4,Left bundle branch hemiblock,9186,icd9
363029177.0,2011-06-06 12:14:09,578.9,4,"Hemorrhage of gastrointestinal tract, unspecified",5253,icd9
301368747.0,1979-07-20 20:13:36,998.5,4,Postoperative infection,3647,icd9
,2010-04-09 01:15:15,002.0,4,Typhoid fever,8004,icd9
220216213.0,2002-02-13 01:23:56,805-809,2,FRACTURE OF NECK AND TRUNK ,2962,icd9
368596800.0,1991-06-07 22:33:42,872.10,5,"External ear, unspecified site",9623,icd9
203965523.0,1989-06-15 03:17:55,398.99,5,Other,7107,icd9
253348083.0,2020-12-26 18:33:36,375.30,5,"Dacryocystitis, unspecified",8004,icd9
,2015-04-23 15:37:23,635.6,4,Complicated by embolism,7882,icd9
364100373.0,1991-01-25 10:04:40,208,3,Leukemia of unspecified cell type,3075,icd9
269375025.0,2008-07-22 16:54:43,529.9,4,Unspecified condition of the tongue,2344,icd9
235362412.0,1993-03-01 09:30:22,078.81,5,Epidemic vertigo,7107,icd9
300406831.0,1982-06-29 17:45:58,599.2,4,Urethral diverticulum,3894,icd9
358880412.0,1988-01-19 05:38:08,663.4,4,Short cord,1500,icd9
217862269.0,2008-12-27 12:45:31,231.9,4,"Respiratory system, part unspecified",7364,icd9
291115502.0,2019-05-11 05:28:13,897.3,4,"Unilateral, at or above knee, complicated",8625,icd9
334501708.0,1987-01-17 16:25:55,300.0,4,Anxiety states,2515,icd9
,1991-05-19 19:22:14,802.36,5,Symphysis of body,3643,icd9
280346105.0,2019-06-18 18:03:37,604.9,4,"Other orchitis, epididymitis, and epididymo-orchitis, without mention of abscess",9608,icd9
256046010.0,1989-04-21 00:27:21,E951,3,Suicide and self-inflicted poisoning by gases in domestic use,7107,icd9
261888141.0,2017-01-15 19:48:43,873.31,5,Nasal septum,9186,icd9
299477972.0,2007-01-30 21:24:06,974.7,4,Uric acid metabolism drugs,3611,icd9
361529143.0,2006-06-18 07:27:45,709.01,5,Vitiligo,9420,icd9
328184932.0,1991-02-28 22:33:19,567.23,5,Spontaneous bacterial peritonitis,9623,icd9
307172789.0,1973-07-16 15:05:50,004.0,4,Shigella dysenteriae,9420,icd9
384749523.0,2005-04-23 13:54:41,V27.0,4,Single liveborn,1323,icd9
276183367.0,1977-01-27 22:25:14,873.7,4,"Internal structures of mouth, complicated",7087,icd9
356806260.0,1974-01-29 02:03:15,385.09,5,Tympanosclerosis involving other combination of structures,7573,icd9
293098921.0,2018-07-10 01:05:55,V01.0,4,Cholera,3962,icd9
240966055.0,2002-02-19 19:40:17,815,3,Fracture of metacarpal bone(s),6238,icd9
,2009-08-09 14:25:25,V26.32,5,Other genetic testing of female,7107,icd9
,1974-12-30 14:21:51,989.5,4,Venom,7485,icd9
320985151.0,1980-04-01 15:52:17,E855.1,4,Other central nervous system depressants,2972,icd9
253219940.0,1985-04-02 23:15:27,V47.1,4,Mechanical and motor problems with internal organs,5196,icd9
299146928.0,1980-12-20 02:14:53,510.0,4,With fistula,3894,icd9
218737137.0,1989-08-01 18:12:54,356.1,4,Peroneal muscular atrophy,4934,icd9
366387568.0,1979-07-14 02:28:01,374.2,4,Lagophthalmos,2344,icd9
203131139.0,1998-07-23 18:35:47,528.00,5,"Stomatitis and mucositis, unspecified",4303,icd9
329595794.0,2006-12-20 21:52:33,729.91,5,Post-traumatic seroma,1404,icd9
273782990.0,2019-09-13 10:33:54,626.7,4,Postcoital bleeding,3611,icd9
223693881.0,2000-05-10 05:46:34,675.8,4,Other specified infections of the breast and nipple,5196,icd9
347733853.0,1973-09-08 13:57:23,006.0,4,Acute amebic dysentery without mention of abscess,9420,icd9
328822890.0,2009-02-24 05:35:36,378.31,5,Hypertropia,5714,icd9
313822604.0,1982-09-27 08:47:28,103.1,4,Intermediate lesions,3643,icd9
,2001-05-12 00:03:43,055.7,4,With other specified complications,8004,icd9
310700806.0,1995-03-25 08:35:43,733.93,5,Stress fracture of tibia or fibula,9186,icd9
366432132.0,2004-09-06 14:31:02,305.2,4,Cannabis abuse,9186,icd9
374366428.0,2013-05-01 02:03:36,228.09,5,Of other sites,7485,icd9
,2012-05-31 17:51:01,871.7,4,Unspecified ocular penetration,9186,icd9
,1991-03-27 03:43:21,873.65,5,Palate,7485,icd9
363435816.0,1989-11-15 04:09:58,038.44,5,Serratia,2912,icd9
211668988.0,1976-12-30 03:21:42,972.1,4,Cardiotonic glycosides and drugs of similar action,3146,icd9
,1977-06-12 10:07:28,814.1,4,Open,6321,icd9
216286964.0,2018-05-28 08:41:11,378.04,5,Monocular esotropia with other noncomitancies,4934,icd9
,1992-05-29 17:20:25,142.9,4,"Salivary gland, unspecified",4934,icd9
,1986-09-06 22:15:54,521.14,5,"Excessive attrition, localized",4303,icd9
310608949.0,1979-06-20 14:41:58,812.12,5,Anatomical neck,7364,icd9
255194965.0,1997-12-24 18:16:21,V16.0,4,Gastrointestinal tract,3647,icd9
273902087.0,1989-02-12 13:37:58,443,3,Other peripheral vascular disease,3543,icd9
382806226.0,1975-07-18 00:07:19,E949.9,4,Other and unspecified vaccines and biological substances,3962,icd9
,2006-03-27 22:01:48,V88.02,5,Acquired absence of uterus with remaining cervical stump,7882,icd9
324147765.0,2005-09-19 23:41:24,620.6,4,Broad ligament laceration syndrome,2047,icd9
367305182.0,2007-11-29 18:35:41,224.3,4,Conjunctiva,2515,icd9
280018649.0,2012-03-13 12:13:39,V01.0,4,Cholera,7116,icd9
,1974-03-12 16:53:27,E930.9,4,Unspecified antibiotic,1404,icd9
200547524.0,1976-07-08 23:08:23,V71.09,5,Other suspected mental condition,9608,icd9
,2005-02-18 04:31:28,093.9,4,"Cardiovascular syphilis, unspecified",3894,icd9
324465591.0,1995-09-01 08:28:44,E991.9,4,Other and unspecified fragments,3146,icd9
388410643.0,2020-12-29 16:01:00,776.0,4,Hemorrhagic disease of newborn,7882,icd9
286115395.0,1990-02-10 03:18:18,E958.2,4,Scald,5196,icd9
337188484.0,2002-10-25 00:53:47,V56.32,5,Encounter for adequacy testing for peritoneal dialysis,1282,icd9
308656865.0,1982-07-05 21:01:55,611.0,4,Inflammatory disease of breast,5196,icd9
,1996-02-29 12:09:59,315.0,4,Specific reading disorder,3611,icd9
208231641.0,2001-12-24 07:48:20,V12.52,5,Thrombophlebitis,8724,icd9
301741500.0,1987-06-10 00:10:42,E868.9,4,Unspecified carbon monoxide,9186,icd9
384151116.0,1989-09-26 12:33:48,279.01,5,Selective IgA immunodeficiency,1282,icd9
297163383.0,1992-05-02 06:56:31,301.7,4,Antisocial personality disorder,7485,icd9
,2006-03-31 10:38:59,349.81,5,Cerebrospinal fluid rhinorrhea,3962,icd9
207052590.0,1973-05-17 12:25:05,E945.8,4,Other and unspecified respiratory drugs,8004,icd9
303429606.0,1982-03-25 20:15:11,V07.51,5,Prophylactic use of selective estrogen receptor modulators (SERMs),7882,icd9
332616833.0,1971-09-21 12:13:30,824.2,4,"Lateral malleolus, closed",6321,icd9
238127058.0,1995-04-10 02:46:50,079.6,4,Respiratory syncytial virus (RSV),6321,icd9
,1982-04-09 20:55:01,253.0,4,Acromegaly and gigantism,2344,icd9
,2003-12-13 05:29:07,082.49,5,Other ehrlichiosis,8724,icd9
329642651.0,1976-09-02 16:17:47,556.6,4,Universal ulcerative (chronic) colitis,1822,icd9
287744507.0,1985-07-22 15:06:15,692,3,Contact dermatitis and other eczema,3643,icd9
381313172.0,1998-08-21 14:30:02,943.5,4,Deep necrosis of underlying tissues [deep third degree] with loss of a body part,5253,icd9
219179508.0,2019-01-14 20:16:14,338.11,5,Acute pain due to trauma,5196,icd9
252342086.0,2018-06-30 20:23:19,985.5,4,Cadmium and its compounds,5893,icd9
211397705.0,2003-08-20 15:54:51,652.7,4,Prolapsed arm,8625,icd9
,1977-12-26 02:58:32,806.05,5,C5-C7 level with unspecified spinal cord injury,5714,icd9
290632764.0,1975-07-09 15:06:09,815,3,Fracture of metacarpal bone(s),9657,icd9
338943439.0,1971-11-15 13:48:10,034.0,4,Streptococcal sore throat,3543,icd9
,1974-06-17 23:36:57,346.2,4,"Variants of migraine, not elsewhere classified",7087,icd9
,1985-01-08 01:39:10,656.2,4,Isoimmunization from other and unspecified blood-group incompatibility,6755,icd9
289636359.0,2017-06-05 10:11:09,241.0,4,Nontoxic uninodular goiter,7107,icd9
256741405.0,1978-11-25 00:02:03,210.3,4,Floor of mouth,9657,icd9
206591260.0,2010-08-07 02:06:06,362.70,5,"Hereditary retinal dystrophy, unspecified",9420,icd9
226097767.0,1985-11-25 13:02:41,935,3,"Foreign body in mouth, esophagus, and stomach",2515,icd9
336775294.0,1981-11-24 22:12:08,765.29,5,37 or more weeks of gestation,3075,icd9
369633912.0,1999-09-16 18:59:46,313.82,5,Identity disorder,1286,icd9
,1996-02-02 17:30:51,098.37,5,Gonococcal salpingitis (chronic),7573,icd9
348528303.0,2014-06-10 13:54:01,V75.2,4,Leishmaniasis,9186,icd9
,1986-06-18 04:26:28,013,3,Tuberculosis of meninges and central nervous system,6238,icd9
292957624.0,2020-04-18 10:35:47,376.9,4,Unspecified disorder of orbit,9657,icd9
220889499.0,1992-12-21 15:08:53,448.0,4,Hereditary hemorrhagic telangiectasia,3894,icd9
305590345.0,2007-07-11 02:08:24,592.1,4,Calculus of ureter,4224,icd9
206904315.0,1982-08-02 18:02:53,016.6,4,Tuberculous oophoritis and salpingitis,4303,icd9
286605468.0,2002-10-28 14:41:09,381.20,5,"Chronic mucoid otitis media, simple or unspecified",7116,icd9
,2003-02-20 02:23:34,E905.9,4,Unspecified,2972,icd9
,1971-05-29 20:04:01,410.3,4,Of inferoposterior wall,9566,icd9
208025201.0,1990-02-06 10:42:59,062.2,4,Eastern equine encephalitis,9608,icd9
,1979-11-05 07:55:06,209.17,5,Malignant carcinoid tumor of the rectum,3611,icd9
356660263.0,1991-09-20 12:22:02,V45.79,5,Other acquired absence of organ,1404,icd9
,1979-09-30 02:13:39,V71.8,4,Observation and evaluation for other specified suspected conditions,8724,icd9
228444695.0,1973-06-19 06:17:06,579,3,Intestinal malabsorption,1282,icd9
,1990-12-13 21:33:01,652.2,4,Breech presentation without mention of version,9657,icd9
232969258.0,2002-03-23 18:38:25,110.3,4,Of groin and perianal area,8004,icd9
345818364.0,1976-06-14 19:03:26,801.7,4,"Open with subarachnoid, subdural, and extradural hemorrhage",3543,icd9
230318140.0,2002-09-24 08:47:47,V71.89,5,Other specified suspected conditions,4303,icd9
237906921.0,2008-10-31 11:47:34,E936,3,Anticonvulsants and anti-Parkinsonism drugs,5253,icd9
382748163.0,2007-05-25 11:12:17,420.99,5,Other,3894,icd9
249066147.0,2004-12-15 23:34:46,V40,3,Mental and behavioral problems,7882,icd9
242267358.0,2007-08-27 10:21:52,553.03,5,"Bilateral, recurrent",6755,icd9
308229351.0,2002-11-05 13:05:45,041.00,5,"Streptococcus, unspecified",3894,icd9
,1997-05-12 21:40:56,526,3,Diseases of the jaws,5253,icd9
287622598.0,2000-07-30 02:48:40,V53.99,5,Other device,3075,icd9
307368589.0,2001-08-12 11:36:34,377.5,4,Disorders of optic chiasm,2344,icd9
326294543.0,1985-05-18 21:56:31,836.3,4,"Dislocation of patella, closed",2533,icd9
